Links,Claims,Date,Date
https://www.indiatoday.in//fact-check/story/fact-check-madhya-pradesh-congress-shares-fake-video-to-take-a-dig-at-shivraj-chouhan-1724022-2020-09-21, Unemployed youths blocked the convoy of Uttar Pradesh chief minister Yogi Adityanath,13-Sep-20,13-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-this-image-of-ambedkar-on-a-bus-in-the-united-states-is-morphed-1723883-2020-09-21," China has approached the United Nations, pleading that India is misusing its power",12-Sep-20,12-Sep-20
https://www.indiatoday.in//fact-check/story/why-rakhi-sawant-was-draped-in-the-pakistani-flag-1723715-2020-09-20," Image shows farmers protest in Haryana held on September 10, 2020, against three agriculture ordinances passed by the Central government",12-Sep-20,12-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-belgian-city-terror-links-100-muslim-population-1723499-2020-09-19, Indian Council of Medical Research (ICMR) issued guidelines for using Ivermectin drug as preventive medication against Covid-19,11-Sep-20,11-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-dead-monk-smiling-even-after-a-hundred-years-no-here-is-the-truth-about-the-viral-pic-1723379-2020-09-19," According to Nita Ambani, the Ambani family will help Kangana Ranaut with Rs 200 crore to construct a new studio",10-Sep-20,10-Sep-20
https://www.indiatoday.in//fact-check/story/no-bjp-worker-did-not-have-george-floyd-moment-kerala-police-1723071-2020-09-18, Video shows parachute landing by Pakistani paratrooper instructor goes wrong,9-Sep-20,9-Sep-20
https://www.indiatoday.in//fact-check/story/is-24-magic-number-covid-patients-coronavirus-1722733-2020-09-17, This is a picture of clashes between Indian and Chinese troops in Ladakh,8-Sep-20,8-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-actor-s-picture-shared-on-social-media-as-doc-who-died-of-covid-19-1722520-2020-09-16, An incident of two children being abducted by three men was caught on camera,7-Sep-20,7-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-netizens-book-seats-for-fake-news-on-theatres-reopening-1722416-2020-09-16," In Kerala, girls are being regularly harassed and molested",7-Sep-20,7-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-shaktimaan-struggles-with-his-fake-avatars-on-social-media-1722179-2020-09-15, Indian Railways is sold to Adani Group,7-Sep-20,7-Sep-20
https://www.indiatoday.in//fact-check/story/when-nagma-shook-the-wrong-leg-on-twitter-over-a-dance-reality-show-1721829-2020-09-14, A new Tiranga that holds a world record was hoisted at Wagah border in Punjab,5-Sep-20,5-Sep-20
https://www.indiatoday.in//fact-check/story/why-pak-social-media-users-glee-at-crashed-iaf-chopper-is-misplaced-1721805-2020-09-14, Taiwan has claimed to have shot down a Chinese Air Force Su-35 that allegedly violated its airspace over Taiwan Strait,4-Sep-20,4-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-justin-trudeau-did-not-back-tamil-nadu-s-anti-hindi-stir-1721501-2020-09-14," Doctors in Kota, Rajasthan stole the kidneys of a patient who was declared Covid positive",4-Sep-20,4-Sep-20
https://www.indiatoday.in//fact-check/story/did-top-us-health-body-replace-pandemic-with-outbreak-for-covid19-1721485-2020-09-13, Image shows a Hindu woman with injury marks on her face allegedly subjected to domestic violence by her Muslim husband,4-Sep-20,4-Sep-20
https://www.indiatoday.in//fact-check/story/who-blocked-uttar-pradesh-yogi-adityanath-convoy-1721403-2020-09-13," First Muslim woman IPS officer from Urdu medium takes charge as SP in Maharashtra wearing a burqa, thus violating the dress code",3-Sep-20,3-Sep-20
https://www.indiatoday.in//fact-check/story/did-china-seek-un-mediation-on-border-face-off-with-india-1721266-2020-09-12, An idol of Goddess Kali was burnt by Muslim miscreants in a temple in West Bengal’s Murshidabad district,3-Sep-20,3-Sep-20
https://www.indiatoday.in//fact-check/story/viral-image-rally-rajasthan-recent-haryana-protest-1721187-2020-09-12," A 10-year-old girl was married off to her late father’s cousin, 40-year-old Shivnath Chaturvedi",2-Sep-20,2-Sep-20
https://www.indiatoday.in//magazine/leisure/story/20200921-digital-dangers-1720995-2020-09-12, These are visuals from the riots in Sweden,2-Sep-20,2-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-no-icmr-hasn-t-prescribed-this-drug-to-prevent-covid-19-1720939-2020-09-11, Image shows Muslim refugees in Switzerland burning the Swiss flag in 2019 demanding the removal of the cross from the flag,1-Sep-20,1-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-ambanis-to-help-kangana-with-rs-200-crore-for-new-studio-1720625-2020-09-10, Journalist Rana Ayyub has tweeted that “martyr” Afzal Guru will now feel at peace after the demise of former President Pranab Mukherjee who’d rejected his mercy plea,1-Sep-20,1-Sep-20
https://www.indiatoday.in//fact-check/story/clip-of-a-nasty-parachute-landing-has-no-link-pakistan-china-1720247-2020-09-09, Image shows Tamil Nadu police constable was attacked by a Muslim mob for trying to stop three inebriated Muslim men from abusing women,1-Sep-20,1-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-old-pic-of-joint-military-exercise-viral-as-indo-china-clashes-in-ladakh-1719876-2020-09-08," Scene of a car burning is from Norway where clashes broke out between far-right activists and Muslims on August 29, a day after riots in Sweden",1-Sep-20,1-Sep-20
https://www.indiatoday.in//fact-check/story/fact-check-this-kidnapping-drama-is-not-what-it-seems-1719595-2020-09-07, Picture collage shows victims of riots that broke out in the Swedish town of Malmo on August 28,30-Aug-20,30-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-disturbing-video-of-girl-s-molestation-1719532-2020-09-07," A public rally with ""Islam Zindabad"" slogan being raised, is from Kolkata, West Bengal",28-Aug-20,28-Aug-20
https://www.indiatoday.in//fact-check/story/why-claim-adani-run-trains-off-track-indian-railways-1719431-2020-09-07, Image shows PM Modi paying homage to Mahatma Gandhi's assassin Nathuram Godse,28-Aug-20,28-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-this-tricolour-at-wagah-border-is-not-the-largest-flag-flown-1718875-2020-09-05," Facebook CEO Mark Zuckerberg has said ""Jai Shri Ram"" is written on Facebook more than 200 crore times each day",28-Aug-20,28-Aug-20
https://www.indiatoday.in//fact-check/story/no-taiwan-did-not-shoot-down-a-chinese-su-35-fighter-jet-1718774-2020-09-04," The Common Law Admission Test (CLAT), scheduled to be held on September 7, has been postponed",28-Aug-20,28-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-video-claiming-kidney-theft-in-kota-hospital-goes-viral-with-a-covid-twist-1718772-2020-09-04, Police nabbed a terrorist at Hubli bus stand in Karnataka,27-Aug-20,27-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-old-image-mob-attack-victim-painted-love-jihad-hues-1718616-2020-09-04, Hindu woman seen in the picture was attacked by her Muslim lover in another case of love jihad,26-Aug-20,26-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-did-burqa-replace-khakhi-for-an-ips-officer-in-maharashtra-1718392-2020-09-03," Joe Biden and Kamala Harris, Democrat nominees for President and Vice-President in the US elections, are flouting Covid-19 norms during campaigning",26-Aug-20,26-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-the-curious-case-of-a-desecrated-kali-idol-in-a-bengal-temple-1718010-2020-09-03, This is a teacher in Lahore who was suspended by her school for having an “erotic figure”,26-Aug-20,26-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-netizens-walk-down-the-aisle-of-communal-hatred-over-pak-child-marriage-1718007-2020-09-02," An asteroid is going to hit the Earth on November 2, just a day before the United States Presidential election",26-Aug-20,26-Aug-20
https://www.indiatoday.in//fact-check/story/egypt-pipeline-fire-sweden-riots-fact-check-1717826-2020-09-02," Facebook India's public policy head Ankhi Das, under fire for alleged collusion with BJP over hate speech audit, has disrespected the country by cutting a Tricolour cake",25-Aug-20,25-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-did-muslims-in-switzerland-demand-removal-of-swiss-cross-from-the-flag-1717563-2020-09-01, Images show a collapsed metro line near Phoenix Mall in Mumbai,25-Aug-20,25-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-afzal-guru-at-peace-over-pranab-s-death-that-s-a-fake-rana-ayyub-tweet-1717555-2020-09-01, Bollywood actor Aamir Khan met Pakistani terrorists Tarik Jameel and Junaid Shamshed,25-Aug-20,25-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-no-this-chennai-cop-was-not-beaten-by-muslim-men-1717339-2020-09-01," A video on social media shows the communal riots that took place in Bengaluru on August 11, 2020",25-Aug-20,25-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-scene-of-arson-at-black-lives-matter-protest-goes-viral-as-norway-riots-1717233-2020-09-01," IRDAI’s August 2020 circular states that if the validity of a vehicle’s PUC certificate has expired during the time of an accident, insurance firms will not cover any damages",24-Aug-20,24-Aug-20
https://www.indiatoday.in//fact-check/story/malmo-women-not-injured-sweden-riots-1716745-2020-08-30, Sushant Singh Rajput was murdered to usurp the idea of a machine which could diagnose corona infection using voice sample,24-Aug-20,24-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-this-viral-video-of-muslims-chanting-islam-zindabad-is-not-from-kolkata-1716318-2020-08-28, Video from Hyderabad shows a group of anti-Hindu goons opposing the installation of a Lord Ganesha idol,23-Aug-20,23-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-no-the-man-pm-modi-paying-homage-nathuram-godse-1716147-2020-08-28," Picture shows Deepika Padukone, Ranveer Singh and Sushant's close friend Sandip Ssingh with dreaded gangster Dawood Ibrahim",22-Aug-20,22-Aug-20
https://www.indiatoday.in//fact-check/story/zuckerberg-never-said-this-about-the-jai-shri-ram-slogan-1715937-2020-08-28, This illustration by Italian artist Walter Molino in 1962 predicted the use of individual personal transports during the Covid-19 worldwide pandemic in 2020,22-Aug-20,22-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-amid-jee-neet-row-false-claims-of-clat-postponement-flood-internet-1715923-2020-08-28," Image shows dug-up road filled with sewage water in PM Modi’s Parliamentary constituency, Varanasi — also, recently awarded the Cleanest Ganga Town",21-Aug-20,21-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-who-was-this-terrorist-captured-at-a-karnataka-bus-stand-1715897-2020-08-27, Video shows a huge ball painted with the picture of Belarus President Alexander Lukashenko rolling down a street as part of the ongoing protests in the country,21-Aug-20,21-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-no-love-jihad-angle-in-acid-attack-on-aspiring-model-1715479-2020-08-26, Fireworks meant to be displayed at the opening ceremony of the 2020 Tokyo Olympics were set off recently under Mount Fuji in Japan as they could not be stored till next year,20-Aug-20,20-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-unmasking-misleading-claims-around-kamala-s-us-presidential-poll-campaign-1715444-2020-08-26, This couple is a mother-son duo,19-Aug-20,19-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-don-t-slip-over-this-rasbhari-gossip-with-a-pak-twist-1715248-2020-08-26, BJP MP Alphons Kannanthanam violated the Covid-19 protocol by sending his mother's dead body to Kerala for the funeral without revealing she died of Covid-19,19-Aug-20,19-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-netizens-warn-of-asteroid-hit-a-day-before-us-elections-1715198-2020-08-26, Image shows the poor condition of children in Indian slums at a time when a grand temple is being constructed in Ayodhya,19-Aug-20,19-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-netizens-bake-confusion-over-tricolour-cake-accuse-ankhi-das-of-insulting-india-1715016-2020-08-25, Russia has gifted 1 million doses of Covid vaccine to Pakistan,18-Aug-20,18-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-gurugram-flyover-comes-crashing-down-on-social-media-with-misleading-claims-1714968-2020-08-25, A viral photo shows stone pelting started in Kreeri area of Kashmir after security forces gunned down three militants on August 17,18-Aug-20,18-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-did-aamir-khan-meet-pakistani-terrorists-here-is-the-truth-1714898-2020-08-25, Picture of burning buildings being shared with the claim that it is from the recent airstrikes conducted by the Israeli warplanes in the Gaza strip,18-Aug-20,18-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-know-the-bengal-link-behind-this-viral-bengaluru-riots-video-1714680-2020-08-25," Ajit Kumar Doval, National Security Advisor to the Prime Minister of India used the emoji of the Egyptian national flag in his Independence Day message to India on Facebook",17-Aug-20,17-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-did-irdai-make-puc-certificate-mandatory-for-motor-insurance-claims-1714615-2020-08-24, UK Prime Minister Boris Johnson on India's 74th Independence Day tweeted an apology for what Britain did to India 74 years ago,17-Aug-20,17-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-conspiracy-theory-claims-sushant-was-killed-for-a-corona-testing-patent-1714587-2020-08-24, Video shows King of Bahrain arriving in Dubai with his robot bodyguard,17-Aug-20,17-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-how-a-fight-between-two-hindu-groups-in-hyderabad-took-a-communal-spin-on-social-media-1714257-2020-08-23," Burj Khalifa in Dubai, the world's tallest building, lit up in the colours of the Israel flag after the historic pact between Israel and UAE",16-Aug-20,16-Aug-20
https://www.indiatoday.in//fact-check/story/sushant-death-gets-dawood-link-on-social-media-1713950-2020-08-22, Video shows RSS man held for waving Pakistani flag in a burqa (to defame Muslims),16-Aug-20,16-Aug-20
https://www.indiatoday.in//fact-check/story/fact-check-created-in-1962-did-this-illustration-predict-the-pandemic-in-2020-1713821-2020-08-22," Video shows US army band playing ‘Jana Gana Mana’ on August 15, 2020, as part of India’s 74th Independence day celebration",16-Aug-20,16-Aug-20
