Links,Claims,Date,
https://www.boomlive.in/fact-check/fact-check-billboard-of-queen-elizabeth-ii-thanking-prime-minister-narendra-modi-for-covid-vaccine-fake-news-12354,AIUDF founder Ajmal Badruddin claims he will make India an Islamic Nation,15 March 2021 11:27 AM GMT,15-Mar-21
https://www.boomlive.in/fact-check/fake-news-assaulted-child-photos-yemen-ghaziabad-muslim-minor-boy-beaten-temple-water-communal-incident-viral-video-12352,Political party posters claim that Sourav Ganguly is joining their party ahead of West Bengal Elections.,15 March 2021 9:01 AM GMT,15-Mar-21
https://www.boomlive.in/fact-check/west-bengal-assembly-election-2021-fake-image-fact-check-nandigram-incident-morphed-image-viral-as-mamata-banerjee-faking-injury-12347,Photo from a Kolkata protest which shows a poster advocating against voting for BJP,15 March 2021 8:09 AM GMT,15-Mar-21
https://www.boomlive.in/fact-check/bhainsa-telangana-violence-hindu-muslim-delhi-riots-old-photos-fact-check-12336,"COVID-19 vaccine should not be taken by children, unmarried women, diabetics, e",14 March 2021 1:46 PM GMT,14-Mar-21
https://www.boomlive.in/fact-check/amit-shah-asaduddin-owaisi-edited-image-west-bengal-assembly-elections-2021-akbaruddin-owaisi-12318,20 years in prison for the crime never committed,12 March 2021 10:00 AM GMT,12-Mar-21
https://www.boomlive.in/fact-check/fake-news-old-photo-manohar-lal-khattar-bhupinder-singh-hooda-no-confidence-motion-haryana-assembly-farmers-protest-congress-bjp-12313,"Two people gunned down in Vakhariya bazaar, Verawal, Gujarat",12 March 2021 8:33 AM GMT,12-Mar-21
https://www.boomlive.in/fact-check/old-image-peddled-as-mamata-banerjees-injured-leg-12312,Image shows crowds in BJPs brigade rally,11 March 2021 1:45 PM GMT,11-Mar-21
https://www.boomlive.in/fact-check/mamata-banerjee-west-bengal-old-image-soumitra-chatterjee-funeral-bandaged-foot-west-bengal-assembly-elections-2021-nandigram-12302,Letter shows Prime Minister Narendra Modi praised Yogi Adityanath for his contribution towards a Hindu Rashtra,11 March 2021 9:47 AM GMT,11-Mar-21
https://www.boomlive.in/fact-check/fake-news-rajanth-singh-old-clip-cropped-clip-farmers-protest-farm-bills-bjp-12297,BJP has promised to provide good quality beef if elected to power in Kerala.,11 March 2021 8:49 AM GMT,11-Mar-21
"https://www.boomlive.in/fact-check/no,-badruddin-ajmal-did-not-say-india-will-become-an-islamic-state-12281",Images of Assam tea garden,10 March 2021 12:51 PM GMT,10-Mar-21
https://www.boomlive.in/fact-check/sourav-ganguly-fake-posters-edited-posters-viral-image-west-bengal-assembly-elections-2021-bjp-tmc-cpim-12280,Former president Pratibha Patil praised the work of Prime Minister Narendra Modi.,10 March 2021 12:29 PM GMT,10-Mar-21
https://www.boomlive.in/fact-check/fake-news-edited-photo-no-vote-to-bjp-rally-kolkatta-old-journalist-protest-against-tmc-west-bengal-elections-12267,"Image shows PM Narendra Modi and BJP youth wing leader, Pamela Goswami, who was recently evicted in a drug case, are riding a bicycle.",10 March 2021 9:51 AM GMT,10-Mar-21
https://www.boomlive.in/coronavirus-outbreak/tarun-kothari-biswaroop-chaudhary-covid-19-vaccine-hesitancy-misinformation-12264,Clip shows BJP workers distributing money to people to attend Yogi Adityanath’s rally in West Bengal,9 March 2021 2:14 PM GMT,9-Mar-21
https://www.boomlive.in/fact-check/fact-check-122-muslim-men-spend-20-years-in-prison-for-crime-never-committed-gujarat-high-court-judiciary-fake-news-12258,AAP Lost Deposit In 1 MCD Seat,9 March 2021 9:39 AM GMT,9-Mar-21
https://www.boomlive.in/fact-check/no-this-video-does-not-show-killings-caught-on-camera-12245,First five education ministers of India were Muslims,8 March 2021 1:31 PM GMT,8-Mar-21
https://www.boomlive.in/fact-check/west-bengal-election-bjp-brigade-rally-fake-news-fact-check-west-bengal-assembly-poll-12244,Clip shows a little girl found with a group of beggars in Mangalore,8 March 2021 10:42 AM GMT,8-Mar-21
https://www.boomlive.in/fact-check/fake-news-narendra-modi-letter-yogi-adityanath-uttar-pradesh-hindu-rashtra-fake-letter-factcheck-12242,Christian build a cross on the existing shrine of a Hindu deity,8 March 2021 9:53 AM GMT,8-Mar-21
https://www.boomlive.in/fact-check/kerala-bjp-n-sreeprakash-provide-quality-beef-2021-assembly-election-fact-check-fake-news-12236,Image shows President Ram Nath Kovind did not walk over red carpet during Motera stadium inauguration ceremony,7 March 2021 10:45 AM GMT,7-Mar-21
https://www.boomlive.in/fact-check/congress-shares-photos-from-taiwan-tea-garden-as-assam-12233,Graphic claims BBC reported Kolkatas Brigade rally as worlds largest peaceful political gathering,6 March 2021 11:44 AM GMT,6-Mar-21
https://www.boomlive.in/fact-check/former-president-pratibha-patil-praises-prime-minister-narendra-modi-fact-check-fake-news-12228,Clip shows small iron nails in capsules put by Muslims in India,5 March 2021 2:10 PM GMT,5-Mar-21
https://www.boomlive.in/fact-check/narendra-modi-pamela-goswami-riding-bicycle-edited-photo-bjp-viral-image-12226,Various fact checks on Muslims lacing food with saliva,5 March 2021 12:42 PM GMT,5-Mar-21
https://www.boomlive.in/fact-check/fake-news-old-video-yogi-adityanath-west-bengal-rally-bjp-workers-bribing-people-to-attend-factcheck-12225,Video shows constable Salim caught stealing from a mall in Lucknow,5 March 2021 9:28 AM GMT,5-Mar-21
https://www.boomlive.in/fact-check/chhattisgarh-congress-falsely-claims-aap-lost-deposit-in-1-mcd-seat-12221,Muslim refugee from Algeria spits in pizza  while preparing it at a restaurant in London,4 March 2021 2:10 PM GMT,4-Mar-21
https://www.boomlive.in/fact-check/fake-news-fact-check-sushil-modi-congress-education-ministers-muslims-kl-shrimali-12218,Image shows Narendra Modis statue has been installed at Narendra Modi Chowk which is usually done after a persons death,4 March 2021 1:08 PM GMT,4-Mar-21
https://www.boomlive.in/fact-check/fake-news-girl-missing-clip-mangalore-mumbai-beggars-child-found-factcheck-12217,"Ira Khan, Aamir Khans daughter, has eloped with a Hindu servant.",4 March 2021 12:56 PM GMT,4-Mar-21
https://www.boomlive.in/fact-check/fake-news-fact-check-christian-cross-edlapadu-andhra-pradesh-narasimha-guntur-12216,The game is on. Nobody has the greed of egg and rice here. Lal Salaam.,4 March 2021 11:55 AM GMT,4-Mar-21
https://www.boomlive.in/fact-check/misleading-screengrab-claims-amit-shah-disrespected-president-kovind-12203,The Andhra Pradesh and Telangana State governments are declaring holidays in schools from March 1.,3 March 2021 12:59 PM GMT,3-Mar-21
https://www.boomlive.in/fast-check/west-bengal-assembly-poll-2021-fact-check-did-bbc-report-left-rally-in-kolkatas-brigade-as-worlds-largest-peaceful-political-gathering-12202,Video shows police beating people who violate COVID19 curfew restrictions after recent lockdown rules in Maharashtra,3 March 2021 12:56 PM GMT,3-Mar-21
https://www.boomlive.in/fact-check/fake-news-esoral-20-tablet-capsule-iron-nails-viral-clip-india-pakistan-bangladesh-pharmaceutical-factcheck-12201,Video shows a fight breaking out in a Canadian Gurudwara in connection with farmers protest.,3 March 2021 9:00 AM GMT,3-Mar-21
https://www.boomlive.in/fact-check/man-spitting-in-naan-muslims-food-jihad-viral-videos-fact-check-fake-news-12197,UP Election dates have been announced from April to May,2 March 2021 3:50 PM GMT,2-Mar-21
https://www.boomlive.in/fact-check/fake-news-fact-check-lucknow-constable-adesh-kumar-salim-muslim-hindu-shoplifting-stealing-mall-clothes-police-communal-12190,A Muslim man adulterates cow milk by mixing it with water,2 March 2021 12:12 PM GMT,2-Mar-21
https://www.boomlive.in/fact-check/man-spits-in-pizza-viral-video-muslim-islamophobia-fact-check-fake-news-12188,UP police to start a month-long mask checking drive,2 March 2021 9:58 AM GMT,2-Mar-21
https://www.boomlive.in/fact-check/edited-image-of-pakistan-station-chowk-viral-image-narendra-modi-chowk-darbhanga-bihar-12187,Manoj Tiwari said if the Modi govt wasn’t ruling petrol would cost Rs 200 today,2 March 2021 8:23 AM GMT,2-Mar-21
https://www.boomlive.in/fact-check/fake-news-fact-check-ira-khan-aamir-khan-nupur-shikhare-instagram-bollywood-12175,"Video shows under construction flyover collapsing in Balanagar, Hyderabad",1 March 2021 9:25 AM GMT,1-Mar-21
https://www.boomlive.in/fact-check/west-bengal-election-bjp-left-front-rally-trinmool-congress-fake-news-fact-check-12168,Motera stadium to be renamed Narendra Modi stadium today,28 Feb 2021 2:36 PM GMT,28-Feb-21
https://www.boomlive.in/fact-check/andhra-pradesh-telangana-state-school-college-holidays-covid-19-fake-orders-12167,Picture shows Greta Thunberg enjoying lunch in a train while poor children are sitting outside staring at her,28 Feb 2021 12:43 PM GMT,28-Feb-21
https://www.boomlive.in/fact-check/amravati-police-thrashing-covid-curfew-violators-beating-people-viral-video-lockdown-coronavirus-12162,"Photo shows a man holding a placard which says that Modi is taking Rs 16 for petrol and diesel, while Gehlot is taking Rs 40, but they consider Modi as their enemy and Gehlot as a friend.",28 Feb 2021 10:21 AM GMT,28-Feb-21
https://www.boomlive.in/fact-check/gurudwara-fight-canada-farmers-protest-justin-trudeau-farm-bills-12158,"Maharashtra under lockdown from March 1, 2021 for 15 days",27 Feb 2021 3:23 PM GMT,27-Feb-21
https://www.boomlive.in/fact-check/2019-lok-sabha-poll-dates-viral-as-uttar-pradesh-election-dates-12156,Kerala welcomes UP CM Yogi Adityanath by making a human formation of the partys symbol.,27 Feb 2021 11:43 AM GMT,27-Feb-21
https://www.boomlive.in/fast-check/hyderabad-milk-adulteration-incident-revived-with-communal-claims-12155,Disha Ravi hires Akhil Sibal - that’s between 5 to 7 lakhs per appearance.,27 Feb 2021 10:27 AM GMT,27-Feb-21
https://www.boomlive.in/fact-check/uttar-pradesh-police-to-start-month-long-mask-checking-drive-corona-virus-lockdown-fake-news-fact-check-12141,"If farmers are rioting in Delhi, are BJP workers preaching peace in West Bengal",26 Feb 2021 11:56 AM GMT,26-Feb-21
https://www.boomlive.in/fact-check/fake-news-manoj-tiwari-bjp-fake-quote-parody-twitter-handle-petrol-fuel-price-hike-modi-government-factcheck-12124,Video shows Indian army removing Chinese bunkers from the bank of Pangong Tso lake.,25 Feb 2021 9:05 AM GMT,25-Feb-21
https://www.boomlive.in/fact-check/viral-video-hyderabad-under-construction-flyover-collapse-varanasi-12121,Coronil certified by WHO as coronavirus treatment,24 Feb 2021 3:55 PM GMT,24-Feb-21
https://www.boomlive.in/fact-check/factchecking-rahul-gandhis-demand-for-separate-fisheries-ministry-12119,Nita Ambani is donating 3 gold crowns weighing 33 kg to Ayodhyas Ram Mandir,24 Feb 2021 1:47 PM GMT,24-Feb-21
https://www.boomlive.in/fact-check/narendra-modi-stadium-cricket-gujarat-sardar-vallabhbhai-patel-sports-enclave-motera-ramnath-kovind-amit-shah-12114,Clip shows Arvind Kejriwal threatening Gujaratis if they protest against him,24 Feb 2021 11:11 AM GMT,24-Feb-21
https://www.boomlive.in/fact-check/fake-news-disha-ravi-toolkit-case-delhi-police-disinformation-fake-twitter-accounts-religion-lawyer-akhil-sibal-factcheck-12112,Clip shows Bajrang Dal protesting against farm laws in Uttar Pradesh,24 Feb 2021 10:07 AM GMT,24-Feb-21
https://www.boomlive.in/fact-check/explained-why-lpg-cost-more-during-upa-than-post-2014-nda-regime-12108,Video of terrorists caught in Mumbais Pydhonie area,24 Feb 2021 4:29 AM GMT,24-Feb-21
https://www.boomlive.in/fact-check/greta-thunberg-edited-photo-greta-toolkit-farmers-protest-farm-bills-2020-ask-greta-why-viral-photo-12103,Video shows Amit Shah fell off a stage while running after seeing farmers in a Kolkata rally,23 Feb 2021 10:51 AM GMT,23-Feb-21
https://www.boomlive.in/fact-check/viral-photo-petrol-diesel-fuel-price-hike-man-holding-a-placard-narendra-modi-ashok-gehlot-12092,Indian Oil Corporation has been sold to Adani group,22 Feb 2021 1:59 PM GMT,22-Feb-21
https://www.boomlive.in/fact-check/maharashtra-uddhav-thackeray-covid-19-lockdown-march-1-tv9-graphic-fake-12089,Disha Ravis full name is Disha Ravi Joseph and she is a Syrian Christian from Kerala,22 Feb 2021 12:23 PM GMT,22-Feb-21
https://www.boomlive.in/fact-check/kasargod-vijay-yatra-yogi-adityanath-bjp-kerala-elections-viral-photo-fake-news-12084,Sachin Tendulkar replies to journalist Rana Ayyub for taking a dig at him after a tweet on farmers protest,22 Feb 2021 10:15 AM GMT,22-Feb-21
https://www.boomlive.in/fact-check/environmental-activist-disha-ravi-akhil-sibal-vrinda-bhandari-pro-bono-case-kisan-andolan-greta-thunberg-toolkit-12077,Tractor rally in Germany supporting protesting farmers,21 Feb 2021 11:23 AM GMT,21-Feb-21
https://www.boomlive.in/fact-check/bjp-workers-pelting-stones-in-west-bengal-video-fake-news-fact-check-elections-12076,West Bengal Election Dates Have Been Announced,21 Feb 2021 11:21 AM GMT,21-Feb-21
https://www.boomlive.in/fact-check/pangong-tso-lake-indian-army-chinese-army-uttarakhand-floods-12062,Mother of Rinku Sharma crying with his body in her lap.,20 Feb 2021 11:38 AM GMT,20-Feb-21
https://www.boomlive.in/fact-check/false-claims-go-viral-about-patanjalis-coronil-approved-by-who-12061,Photo shows Delhi CM Arvind Kejriwal with lawyer Nikita Jacob,20 Feb 2021 11:24 AM GMT,20-Feb-21
https://www.boomlive.in/fact-check/fake-news-nita-ambani-reliance-ram-mandir-donation-ayodhya-uttar-pradesh-gold-crown-factcheck-12060,Twitter account of Indian activist Disha Ravi,20 Feb 2021 9:39 AM GMT,20-Feb-21
https://www.boomlive.in/fact-check/fake-news-cropped-clip-arvind-kejriwal-gujarat-threatening-gujaratis-viral-clip-aam-aadmi-party-bharatiya-janata-party-amit-shah-12058,Picture shows a housing project constructed by the West Bengal government under Amar Bari (My Home) scheme for the slum dwellers in Kolkatas Golf Green area,20 Feb 2021 7:56 AM GMT,20-Feb-21
https://www.boomlive.in/fact-check/fake-news-farm-laws-farmers-protest-bajrang-dal-uttar-pradesh-bjp-narendra-modi-viral-clip-protest-shiv-sena-fuel-price-hike-factcheck-12052,Image shows Go Back Modi slogans on roads during PM Modis visit to Tamil Nadu,19 Feb 2021 8:57 AM GMT,19-Feb-21
https://www.boomlive.in/fact-check/pydhonie-terrorist-mumbai-police-video-fake-news-pakistani-khalistani-terrorist-fact-check-12040,"Image shows Amulya Leona, the girl who raised Pakistan Zindabad in MIM meeting, present at the farmers protest in Delhi",18 Feb 2021 11:39 AM GMT,18-Feb-21
https://www.boomlive.in/fact-check/amit-shah-kolkata-west-bengal-elections-2021-viral-video-falling-from-a-stage-madhya-pradesh-election-rally-12038,Digipub is receiving funds from abroad and is involved in the toolkit posted by Greta Thunberg on Twitter.,18 Feb 2021 10:31 AM GMT,18-Feb-21
https://www.boomlive.in/fact-check/indian-oil-sold-to-adani-fake-news-fact-check-petrol-price-hike-fuel-prices-privitisation-government-gautam-adani-psus-12027,Photos show farmers using Tubeless tractors at the farmers protests in Delhi,17 Feb 2021 1:18 PM GMT,17-Feb-21
https://www.boomlive.in/fact-check/fake-news-fact-check-disha-ravi-disha-annappa-ravi-hindu-syrian-christian-toolkit-greta-thunberg-delhi-police-12009,Image shows Khalsa Aid providing relief after the glacier burst tragedy in Uttarakhand,17 Feb 2021 6:57 AM GMT,17-Feb-21
https://www.boomlive.in/fact-check/sachin-tendulkars-reply-to-journo-rana-ayyub-not-thats-fake-handle-11997,Clip shows Prime Minister Narendra Modi evading a question on petrol prices,16 Feb 2021 1:17 PM GMT,16-Feb-21
https://www.boomlive.in/fact-check/fake-news-fact-check-farmers-protest-tractor-rally-germany-delhi-11995,Kapil Dev has said that Indian cricketers have been tweeting against the farmers protest after being pressured by Amit Shahs son.,16 Feb 2021 12:06 PM GMT,16-Feb-21
https://www.boomlive.in/fact-check/west-bengal-election-dates-2021-announced-poll-schedule-mamata-banerjee-tmc-bjp-11991,Video shows Father Jageth Gaspar Raj participating the farmers protest in disguise,16 Feb 2021 11:21 AM GMT,16-Feb-21
https://www.boomlive.in/fact-check/fake-news-rinku-sharma-death-mangolpuri-anurag-poddar-munger-bihar-fact-check-viral-photo-poonam-devi-11987,Trade unions have started protesting against the Modi government,16 Feb 2021 10:14 AM GMT,16-Feb-21
https://www.boomlive.in/fact-check/fake-news-aap-arvind-kejriwal-viral-photo-nikita-jacob-toolkit-case-delhi-police-farmers-protest-aam-aadmi-party-11984,Photo shows RSS volunteers helping people in Uttarakhand glacier burst tragedy,16 Feb 2021 7:56 AM GMT,16-Feb-21
https://www.boomlive.in/fact-check/fake-news-disha-ravi-fake-twitter-accounts-fridays-for-future-bengaluru-greta-thunberg-farmers-protest-tool-kit-delhi-police-case-activist-11979,Clip shows Nitin Gadkari Criticising PM Modi on his Andolanjivi remark,15 Feb 2021 12:05 PM GMT,15-Feb-21
https://www.boomlive.in/fact-check/mamata-banerjee-amar-bari-prokolpo-housing-project-flat-for-poor-bangladesh-west-bengal-assembly-elections-2021-11969,Image shows glacier burst in Uttarakhand,14 Feb 2021 12:58 PM GMT,14-Feb-21
https://www.boomlive.in/fast-check/go-back-modi-photo-from-west-bengal-revived-as-tamil-nadu-11968,Amit Shah sat on Rabindranath Tagores chair; JP Nadda said that Rabindranath Tagore was born in Shantiniketan,14 Feb 2021 11:28 AM GMT,14-Feb-21
https://www.boomlive.in/fact-check/amulya-leona-valarmathi-student-activist-viral-photo-farmers-protest-delhi-borders-pakistan-zindabad-slogan-11967,Clip shows Sharad Pawar slapped for criticising Sachin Tendulkar for tweeting in reaction to Rihannas tweet on Farmers Protest,14 Feb 2021 11:24 AM GMT,14-Feb-21
